A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/4.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/4.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,1/2/2015 4:00,2015,1,2,4,95,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 5:00,2015,1,2,5,76,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 6:00,2015,1,2,6,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 7:00,2015,1,2,7,95,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 8:00,2015,1,2,8,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 9:00,2015,1,2,9,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 10:00,2015,1,2,10,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 11:00,2015,1,2,11,82,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 12:00,2015,1,2,12,83,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 13:00,2015,1,2,13,76,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 14:00,2015,1,2,14,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 15:00,2015,1,2,15,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 16:00,2015,1,2,16,77,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 17:00,2015,1,2,17,87,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 18:00,2015,1,2,18,96,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 19:00,2015,1,2,19,102,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 20:00,2015,1,2,20,100,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 21:00,2015,1,2,21,106,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 22:00,2015,1,2,22,112,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/2/2015 23:00,2015,1,2,23,114,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 0:00,2015,1,3,0,111,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 1:00,2015,1,3,1,109,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 2:00,2015,1,3,2,108,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 3:00,2015,1,3,3,109,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 4:00,2015,1,3,4,106,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 5:00,2015,1,3,5,102,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 6:00,2015,1,3,6,103,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 7:00,2015,1,3,7,106,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 8:00,2015,1,3,8,107,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 9:00,2015,1,3,9,102,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 10:00,2015,1,3,10,109,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 11:00,2015,1,3,11,87,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 12:00,2015,1,3,12,84,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 13:00,2015,1,3,13,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 14:00,2015,1,3,14,79,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 15:00,2015,1,3,15,94,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 16:00,2015,1,3,16,89,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 17:00,2015,1,3,17,95,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 18:00,2015,1,3,18,97,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 19:00,2015,1,3,19,107,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 20:00,2015,1,3,20,93,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 21:00,2015,1,3,21,91,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 22:00,2015,1,3,22,85,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/3/2015 23:00,2015,1,3,23,85,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 0:00,2015,1,4,0,75,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 1:00,2015,1,4,1,79,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 2:00,2015,1,4,2,85,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 3:00,2015,1,4,3,87,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 4:00,2015,1,4,4,93,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 5:00,2015,1,4,5,90,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 6:00,2015,1,4,6,95,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 7:00,2015,1,4,7,117,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 8:00,2015,1,4,8,132,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 9:00,2015,1,4,9,171,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 10:00,2015,1,4,10,184,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 11:00,2015,1,4,11,178,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 12:00,2015,1,4,12,159,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 13:00,2015,1,4,13,119,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 14:00,2015,1,4,14,114,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 15:00,2015,1,4,15,105,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 16:00,2015,1,4,16,116,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 17:00,2015,1,4,17,96,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 18:00,2015,1,4,18,126,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 19:00,2015,1,4,19,160,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 20:00,2015,1,4,20,159,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 21:00,2015,1,4,21,159,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 22:00,2015,1,4,22,122,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/4/2015 23:00,2015,1,4,23,95,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 0:00,2015,1,5,0,84,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 1:00,2015,1,5,1,76,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 2:00,2015,1,5,2,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 3:00,2015,1,5,3,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 4:00,2015,1,5,4,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 5:00,2015,1,5,5,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 6:00,2015,1,5,6,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 7:00,2015,1,5,7,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 8:00,2015,1,5,8,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 9:00,2015,1,5,9,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 10:00,2015,1,5,10,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 11:00,2015,1,5,11,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 12:00,2015,1,5,12,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 13:00,2015,1,5,13,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 14:00,2015,1,5,14,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 15:00,2015,1,5,15,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 16:00,2015,1,5,16,83,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 17:00,2015,1,5,17,99,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 18:00,2015,1,5,18,126,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 19:00,2015,1,5,19,143,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 20:00,2015,1,5,20,141,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 21:00,2015,1,5,21,118,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 22:00,2015,1,5,22,128,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/5/2015 23:00,2015,1,5,23,161,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 0:00,2015,1,6,0,199,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 1:00,2015,1,6,1,211,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 2:00,2015,1,6,2,253,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 3:00,2015,1,6,3,238,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 4:00,2015,1,6,4,174,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 5:00,2015,1,6,5,175,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 6:00,2015,1,6,6,150,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 7:00,2015,1,6,7,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 8:00,2015,1,6,8,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 9:00,2015,1,6,9,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 10:00,2015,1,6,10,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 11:00,2015,1,6,11,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 12:00,2015,1,6,12,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 13:00,2015,1,6,13,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 14:00,2015,1,6,14,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 15:00,2015,1,6,15,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 16:00,2015,1,6,16,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 17:00,2015,1,6,17,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 18:00,2015,1,6,18,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 19:00,2015,1,6,19,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 20:00,2015,1,6,20,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 21:00,2015,1,6,21,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 22:00,2015,1,6,22,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/6/2015 23:00,2015,1,6,23,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 0:00,2015,1,7,0,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 1:00,2015,1,7,1,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 2:00,2015,1,7,2,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 3:00,2015,1,7,3,17,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 4:00,2015,1,7,4,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 5:00,2015,1,7,5,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 6:00,2015,1,7,6,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 7:00,2015,1,7,7,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 8:00,2015,1,7,8,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 9:00,2015,1,7,9,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 10:00,2015,1,7,10,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 11:00,2015,1,7,11,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 12:00,2015,1,7,12,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 13:00,2015,1,7,13,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 14:00,2015,1,7,14,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 15:00,2015,1,7,15,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 16:00,2015,1,7,16,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 17:00,2015,1,7,17,68,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 18:00,2015,1,7,18,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 19:00,2015,1,7,19,75,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 20:00,2015,1,7,20,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 21:00,2015,1,7,21,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 22:00,2015,1,7,22,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/7/2015 23:00,2015,1,7,23,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 0:00,2015,1,8,0,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 1:00,2015,1,8,1,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 2:00,2015,1,8,2,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 3:00,2015,1,8,3,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 4:00,2015,1,8,4,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 5:00,2015,1,8,5,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 6:00,2015,1,8,6,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 7:00,2015,1,8,7,86,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 8:00,2015,1,8,8,90,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 9:00,2015,1,8,9,83,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 10:00,2015,1,8,10,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 11:00,2015,1,8,11,84,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 12:00,2015,1,8,12,75,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 13:00,2015,1,8,13,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 14:00,2015,1,8,14,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 15:00,2015,1,8,15,86,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 16:00,2015,1,8,16,95,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 17:00,2015,1,8,17,89,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 18:00,2015,1,8,18,100,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 19:00,2015,1,8,19,108,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 20:00,2015,1,8,20,104,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 21:00,2015,1,8,21,102,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 22:00,2015,1,8,22,94,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/8/2015 23:00,2015,1,8,23,98,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 0:00,2015,1,9,0,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 1:00,2015,1,9,1,92,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 2:00,2015,1,9,2,93,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 3:00,2015,1,9,3,97,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 4:00,2015,1,9,4,103,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 5:00,2015,1,9,5,106,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 6:00,2015,1,9,6,134,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 7:00,2015,1,9,7,169,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 8:00,2015,1,9,8,180,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 9:00,2015,1,9,9,166,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 10:00,2015,1,9,10,172,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 11:00,2015,1,9,11,175,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 12:00,2015,1,9,12,171,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 13:00,2015,1,9,13,158,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 14:00,2015,1,9,14,162,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 15:00,2015,1,9,15,161,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 16:00,2015,1,9,16,164,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 17:00,2015,1,9,17,169,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 18:00,2015,1,9,18,170,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 19:00,2015,1,9,19,183,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 20:00,2015,1,9,20,179,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 21:00,2015,1,9,21,173,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 22:00,2015,1,9,22,178,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/9/2015 23:00,2015,1,9,23,183,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 0:00,2015,1,10,0,185,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 1:00,2015,1,10,1,189,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 2:00,2015,1,10,2,186,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 3:00,2015,1,10,3,205,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 4:00,2015,1,10,4,212,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 5:00,2015,1,10,5,221,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 6:00,2015,1,10,6,203,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 7:00,2015,1,10,7,186,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 8:00,2015,1,10,8,184,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 9:00,2015,1,10,9,186,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 10:00,2015,1,10,10,185,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 11:00,2015,1,10,11,190,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 12:00,2015,1,10,12,165,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 13:00,2015,1,10,13,134,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 14:00,2015,1,10,14,111,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 15:00,2015,1,10,15,119,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 16:00,2015,1,10,16,120,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 17:00,2015,1,10,17,135,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 18:00,2015,1,10,18,132,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 19:00,2015,1,10,19,125,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 20:00,2015,1,10,20,143,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 21:00,2015,1,10,21,165,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 22:00,2015,1,10,22,199,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/10/2015 23:00,2015,1,10,23,213,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 0:00,2015,1,11,0,235,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 1:00,2015,1,11,1,254,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 2:00,2015,1,11,2,240,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 3:00,2015,1,11,3,229,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 4:00,2015,1,11,4,223,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 5:00,2015,1,11,5,204,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 6:00,2015,1,11,6,214,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 7:00,2015,1,11,7,210,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 8:00,2015,1,11,8,217,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 9:00,2015,1,11,9,195,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 10:00,2015,1,11,10,186,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 11:00,2015,1,11,11,142,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 12:00,2015,1,11,12,127,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 13:00,2015,1,11,13,114,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 14:00,2015,1,11,14,103,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 15:00,2015,1,11,15,118,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 16:00,2015,1,11,16,175,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 17:00,2015,1,11,17,214,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 18:00,2015,1,11,18,234,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 19:00,2015,1,11,19,255,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 20:00,2015,1,11,20,220,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 21:00,2015,1,11,21,179,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 22:00,2015,1,11,22,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/11/2015 23:00,2015,1,11,23,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/12/2015 0:00,2015,1,12,0,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/12/2015 1:00,2015,1,12,1,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/12/2015 2:00,2015,1,12,2,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/12/2015 3:00,2015,1,12,3,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/12/2015 4:00,2015,1,12,4,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/12/2015 5:00,2015,1,12,5,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/12/2015 6:00,2015,1,12,6,17,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/12/2015 7:00,2015,1,12,7,22,µg/m³,1 Hr,Valid
