A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,1/5/2015 3:00,2015,1,5,3,142,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 4:00,2015,1,5,4,148,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 5:00,2015,1,5,5,186,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 6:00,2015,1,5,6,178,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 7:00,2015,1,5,7,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 8:00,2015,1,5,8,159,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 9:00,2015,1,5,9,185,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 10:00,2015,1,5,10,181,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 11:00,2015,1,5,11,139,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 12:00,2015,1,5,12,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 13:00,2015,1,5,13,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 14:00,2015,1,5,14,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 15:00,2015,1,5,15,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 16:00,2015,1,5,16,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 17:00,2015,1,5,17,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 18:00,2015,1,5,18,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 19:00,2015,1,5,19,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 20:00,2015,1,5,20,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 21:00,2015,1,5,21,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 22:00,2015,1,5,22,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/5/2015 23:00,2015,1,5,23,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 0:00,2015,1,6,0,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 1:00,2015,1,6,1,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 2:00,2015,1,6,2,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 3:00,2015,1,6,3,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 4:00,2015,1,6,4,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 5:00,2015,1,6,5,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 6:00,2015,1,6,6,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 7:00,2015,1,6,7,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 8:00,2015,1,6,8,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 9:00,2015,1,6,9,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 10:00,2015,1,6,10,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 11:00,2015,1,6,11,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 12:00,2015,1,6,12,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 13:00,2015,1,6,13,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 14:00,2015,1,6,14,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 15:00,2015,1,6,15,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 16:00,2015,1,6,16,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 17:00,2015,1,6,17,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 18:00,2015,1,6,18,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 19:00,2015,1,6,19,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 20:00,2015,1,6,20,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 21:00,2015,1,6,21,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 22:00,2015,1,6,22,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/6/2015 23:00,2015,1,6,23,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 0:00,2015,1,7,0,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 1:00,2015,1,7,1,159,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 2:00,2015,1,7,2,109,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 3:00,2015,1,7,3,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 4:00,2015,1,7,4,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 5:00,2015,1,7,5,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 6:00,2015,1,7,6,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 7:00,2015,1,7,7,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 8:00,2015,1,7,8,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 9:00,2015,1,7,9,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 10:00,2015,1,7,10,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 11:00,2015,1,7,11,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 12:00,2015,1,7,12,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 13:00,2015,1,7,13,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 14:00,2015,1,7,14,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 15:00,2015,1,7,15,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 16:00,2015,1,7,16,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 17:00,2015,1,7,17,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 18:00,2015,1,7,18,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 19:00,2015,1,7,19,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 20:00,2015,1,7,20,107,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 21:00,2015,1,7,21,109,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 22:00,2015,1,7,22,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/7/2015 23:00,2015,1,7,23,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 0:00,2015,1,8,0,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 1:00,2015,1,8,1,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 2:00,2015,1,8,2,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 3:00,2015,1,8,3,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 4:00,2015,1,8,4,203,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 5:00,2015,1,8,5,197,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 6:00,2015,1,8,6,151,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 7:00,2015,1,8,7,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 8:00,2015,1,8,8,122,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 9:00,2015,1,8,9,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 10:00,2015,1,8,10,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 11:00,2015,1,8,11,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 12:00,2015,1,8,12,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 13:00,2015,1,8,13,124,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 14:00,2015,1,8,14,178,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 15:00,2015,1,8,15,140,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 16:00,2015,1,8,16,166,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 17:00,2015,1,8,17,159,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 18:00,2015,1,8,18,165,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 19:00,2015,1,8,19,210,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 20:00,2015,1,8,20,358,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 21:00,2015,1,8,21,359,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 22:00,2015,1,8,22,356,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/8/2015 23:00,2015,1,8,23,259,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 0:00,2015,1,9,0,226,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 1:00,2015,1,9,1,294,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 2:00,2015,1,9,2,250,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 3:00,2015,1,9,3,215,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 4:00,2015,1,9,4,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 5:00,2015,1,9,5,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 6:00,2015,1,9,6,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 7:00,2015,1,9,7,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 8:00,2015,1,9,8,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 9:00,2015,1,9,9,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 10:00,2015,1,9,10,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 11:00,2015,1,9,11,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 12:00,2015,1,9,12,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 13:00,2015,1,9,13,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 14:00,2015,1,9,14,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 15:00,2015,1,9,15,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 16:00,2015,1,9,16,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 17:00,2015,1,9,17,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 18:00,2015,1,9,18,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 19:00,2015,1,9,19,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 20:00,2015,1,9,20,163,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 21:00,2015,1,9,21,260,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 22:00,2015,1,9,22,283,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/9/2015 23:00,2015,1,9,23,290,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 0:00,2015,1,10,0,247,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 1:00,2015,1,10,1,270,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 2:00,2015,1,10,2,291,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 3:00,2015,1,10,3,227,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 4:00,2015,1,10,4,209,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 5:00,2015,1,10,5,174,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 6:00,2015,1,10,6,166,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 7:00,2015,1,10,7,182,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 8:00,2015,1,10,8,193,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 9:00,2015,1,10,9,258,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 10:00,2015,1,10,10,230,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 11:00,2015,1,10,11,197,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 12:00,2015,1,10,12,185,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 13:00,2015,1,10,13,156,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 14:00,2015,1,10,14,137,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 15:00,2015,1,10,15,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 16:00,2015,1,10,16,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 17:00,2015,1,10,17,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 18:00,2015,1,10,18,162,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 19:00,2015,1,10,19,212,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 20:00,2015,1,10,20,233,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 21:00,2015,1,10,21,232,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 22:00,2015,1,10,22,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/10/2015 23:00,2015,1,10,23,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 0:00,2015,1,11,0,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 1:00,2015,1,11,1,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 2:00,2015,1,11,2,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 3:00,2015,1,11,3,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 4:00,2015,1,11,4,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 5:00,2015,1,11,5,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 6:00,2015,1,11,6,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 7:00,2015,1,11,7,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 8:00,2015,1,11,8,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 9:00,2015,1,11,9,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 10:00,2015,1,11,10,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 11:00,2015,1,11,11,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 12:00,2015,1,11,12,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 13:00,2015,1,11,13,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 14:00,2015,1,11,14,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 15:00,2015,1,11,15,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 16:00,2015,1,11,16,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 17:00,2015,1,11,17,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 18:00,2015,1,11,18,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 19:00,2015,1,11,19,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 20:00,2015,1,11,20,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 21:00,2015,1,11,21,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 22:00,2015,1,11,22,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/11/2015 23:00,2015,1,11,23,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 0:00,2015,1,12,0,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 1:00,2015,1,12,1,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 2:00,2015,1,12,2,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 3:00,2015,1,12,3,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 4:00,2015,1,12,4,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 5:00,2015,1,12,5,95,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 6:00,2015,1,12,6,103,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 7:00,2015,1,12,7,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 8:00,2015,1,12,8,110,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 9:00,2015,1,12,9,120,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 10:00,2015,1,12,10,144,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 11:00,2015,1,12,11,148,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 12:00,2015,1,12,12,114,µg/m³,1 Hr,Valid
Beijing,PM2.5,1/12/2015 13:00,2015,1,12,13,94,µg/m³,1 Hr,Valid
